Date,Stream,Reach,Position,Corr_Pos,Bankfull_Width,Wetted_Width,Year,Cascade,Fork
7/18/2023,Bear,Upper,20,920,2.03,1.88,2023,0,0
7/18/2023,Bear,Upper,10,910,2.04,2.04,2023,0,0
7/18/2023,Bear,Upper,0,900,2.96,2.96,2023,0,0
8/1/2023,Bear,Upper,500,1400,1.22,1.22,2023,0,0
8/1/2023,Bear,Upper,490,1390,2.76,2.43,2023,0,0
8/1/2023,Bear,Upper,480,1380,1.53,1.53,2023,0,0
8/1/2023,Bear,Upper,470,1370,2.36,1.35,2023,0,0
8/1/2023,Bear,Upper,460,1360,1.02,0.74,2023,0,0
8/1/2023,Bear,Upper,450,1350,2.22,2.03,2023,0,0
8/1/2023,Bear,Upper,440,1340,1.37,0.95,2023,0,0
8/1/2023,Bear,Upper,430,1330,2.53,2.01,2023,1,0
8/1/2023,Bear,Upper,420,1320,2.06,2.06,2023,0,0
8/1/2023,Bear,Upper,410,1310,1.37,1.04,2023,0,0
8/1/2023,Bear,Upper,400,1300,1.25,1.25,2023,0,0
8/1/2023,Bear,Upper,390,1290,1.99,1.99,2023,0,0
8/1/2023,Bear,Upper,380,1280,1.2,0.89,2023,0,1
8/1/2023,Bear,Upper,370,1270,1.58,1.58,2023,0,0
8/1/2023,Bear,Upper,360,1260,2.62,2.08,2023,0,0
8/1/2023,Bear,Upper,350,1250,1.79,1.64,2023,0,0
8/1/2023,Bear,Upper,340,1240,1.81,1.48,2023,0,0
8/1/2023,Bear,Upper,330,1230,1.55,1.12,2023,0,0
8/1/2023,Bear,Upper,320,1220,1.56,1.17,2023,0,0
8/1/2023,Bear,Upper,310,1210,1.55,1.55,2023,0,0
8/1/2023,Bear,Upper,300,1200,2.47,1.21,2023,0,0
8/1/2023,Bear,Upper,290,1190,1.14,1.14,2023,0,0
8/1/2023,Bear,Upper,280,1180,1.03,1.03,2023,0,0
8/1/2023,Bear,Upper,270,1170,2.9,2.9,2023,0,1
8/1/2023,Bear,Upper,260,1160,1.71,1.71,2023,0,1
8/1/2023,Bear,Upper,250,1150,2.33,1.2,2023,0,1
8/1/2023,Bear,Upper,240,1140,2.51,2.13,2023,0,0
8/1/2023,Bear,Upper,230,1130,4.88,4.5,2023,0,0
8/1/2023,Bear,Upper,220,1120,3.24,2.34,2023,0,0
8/1/2023,Bear,Upper,210,1110,3.33,2.36,2023,0,0
8/1/2023,Bear,Upper,200,1100,3.01,3.01,2023,0,0
8/1/2023,Bear,Upper,190,1090,2.86,2.81,2023,0,0
8/1/2023,Bear,Upper,180,1080,3.05,3.05,2023,0,0
8/1/2023,Bear,Upper,170,1070,2.64,2.27,2023,0,0
8/1/2023,Bear,Upper,160,1060,3.94,3.4,2023,0,0
8/1/2023,Bear,Upper,150,1050,2.6,2.6,2023,0,0
8/1/2023,Bear,Upper,140,1040,3.63,3.25,2023,0,0
8/1/2023,Bear,Upper,130,1030,3.99,1.9,2023,0,0
8/1/2023,Bear,Upper,120,1020,4.32,2.32,2023,0,0
8/1/2023,Bear,Upper,110,1010,3.08,3.08,2023,0,0
8/1/2023,Bear,Upper,100,1000,2.73,2.01,2023,0,0
8/1/2023,Bear,Upper,90,990,4.83,4.83,2023,0,0
8/1/2023,Bear,Upper,80,980,3.31,2.45,2023,0,0
8/1/2023,Bear,Upper,70,970,0.93,0.93,2023,1,0
8/1/2023,Bear,Upper,60,960,2.89,2.89,2023,0,0
8/1/2023,Bear,Upper,50,950,2.06,1.7,2023,0,0
8/1/2023,Bear,Upper,40,940,1.53,1.34,2023,0,0
8/1/2023,Bear,Upper,30,930,2.14,2.14,2023,0,0
8/1/2023,Bear,Upper,20,920,2.03,1.73,2023,0,0
8/1/2023,Bear,Upper,10,910,2.04,1.58,2023,0,0
8/1/2023,Bear,Upper,0,900,2.96,2.64,2023,0,0
8/16/2023,Bear,Upper,500,1400,1.22,1.22,2023,0,0
8/16/2023,Bear,Upper,490,1390,2.76,2.51,2023,0,0
8/16/2023,Bear,Upper,480,1380,1.53,1.53,2023,0,0
8/16/2023,Bear,Upper,470,1370,2.36,1.56,2023,0,0
8/16/2023,Bear,Upper,460,1360,1.02,0.85,2023,0,0
8/16/2023,Bear,Upper,450,1350,2.22,1.99,2023,0,0
8/16/2023,Bear,Upper,440,1340,1.37,0.94,2023,0,0
8/16/2023,Bear,Upper,430,1330,2.53,2.43,2023,1,0
8/16/2023,Bear,Upper,420,1320,2.06,1.76,2023,0,0
8/16/2023,Bear,Upper,410,1310,1.37,1.22,2023,0,0
8/16/2023,Bear,Upper,400,1300,1.25,1.25,2023,0,0
8/16/2023,Bear,Upper,390,1290,1.99,1.74,2023,0,0
8/16/2023,Bear,Upper,380,1280,1.2,1.2,2023,0,1
8/16/2023,Bear,Upper,370,1270,1.58,1.58,2023,0,0
8/16/2023,Bear,Upper,360,1260,2.62,1.98,2023,0,0
8/16/2023,Bear,Upper,350,1250,1.79,1.73,2023,0,0
8/16/2023,Bear,Upper,340,1240,1.81,1.67,2023,0,0
8/16/2023,Bear,Upper,330,1230,1.55,1.22,2023,0,0
8/16/2023,Bear,Upper,320,1220,1.56,1.24,2023,0,0
8/16/2023,Bear,Upper,310,1210,1.55,1.32,2023,0,0
8/16/2023,Bear,Upper,300,1200,2.47,0.82,2023,0,0
8/16/2023,Bear,Upper,290,1190,1.14,1.14,2023,0,0
8/16/2023,Bear,Upper,280,1180,1.03,1.03,2023,0,0
8/16/2023,Bear,Upper,270,1170,2.9,2.1,2023,0,1
8/16/2023,Bear,Upper,260,1160,1.71,1.71,2023,0,1
8/16/2023,Bear,Upper,250,1150,2.33,1.31,2023,0,1
8/16/2023,Bear,Upper,240,1140,2.51,2.2,2023,0,0
8/16/2023,Bear,Upper,230,1130,4.88,4.52,2023,0,0
8/16/2023,Bear,Upper,220,1120,3.24,2.39,2023,0,0
8/16/2023,Bear,Upper,210,1110,3.33,2.4,2023,0,0
8/16/2023,Bear,Upper,200,1100,3.01,3.01,2023,0,0
8/16/2023,Bear,Upper,190,1090,2.86,2.71,2023,0,0
8/16/2023,Bear,Upper,180,1080,3.05,3.05,2023,0,0
8/16/2023,Bear,Upper,170,1070,2.64,2.48,2023,0,0
8/16/2023,Bear,Upper,160,1060,3.94,3.43,2023,0,0
8/16/2023,Bear,Upper,150,1050,2.6,2.6,2023,0,0
8/16/2023,Bear,Upper,140,1040,3.63,3.46,2023,0,0
8/16/2023,Bear,Upper,130,1030,3.99,3.58,2023,0,0
8/16/2023,Bear,Upper,120,1020,4.32,2.52,2023,0,0
8/16/2023,Bear,Upper,110,1010,3.08,3.08,2023,0,0
8/16/2023,Bear,Upper,100,1000,2.73,1.79,2023,0,0
8/16/2023,Bear,Upper,90,990,4.83,4.75,2023,0,0
8/16/2023,Bear,Upper,80,980,3.31,2.57,2023,0,0
8/16/2023,Bear,Upper,70,970,0.93,0.93,2023,1,0
8/16/2023,Bear,Upper,60,960,2.89,2.85,2023,0,0
8/16/2023,Bear,Upper,50,950,2.06,1.8,2023,0,0
8/16/2023,Bear,Upper,40,940,1.53,1.53,2023,0,0
8/16/2023,Bear,Upper,30,930,2.14,2.14,2023,0,0
8/16/2023,Bear,Upper,20,920,2.03,1.77,2023,0,0
8/16/2023,Bear,Upper,10,910,2.04,1.58,2023,0,0
8/16/2023,Bear,Upper,0,900,2.96,2.84,2023,0,0
6/20/2023,Paradise,Lower,500,500,3.71,2.42,2023,1,0
6/20/2023,Paradise,Lower,490,490,2.23,2.23,2023,1,0
6/20/2023,Paradise,Lower,480,480,7.29,7.29,2023,0,0
6/20/2023,Paradise,Lower,470,470,3.64,3.64,2023,1,0
6/20/2023,Paradise,Lower,460,460,5.11,5.11,2023,1,0
6/20/2023,Paradise,Lower,450,450,4.39,4.39,2023,0,0
6/20/2023,Paradise,Lower,440,440,4.56,4.56,2023,0,0
6/20/2023,Paradise,Lower,430,430,3.83,3.52,2023,0,0
6/20/2023,Paradise,Lower,420,420,4.47,3.54,2023,0,0
6/20/2023,Paradise,Lower,410,410,4.35,4.35,2023,0,0
6/20/2023,Paradise,Lower,400,400,6,5.16,2023,0,0
6/20/2023,Paradise,Lower,390,390,3.86,3.86,2023,0,0
6/20/2023,Paradise,Lower,380,380,5.6,5.6,2023,0,0
6/20/2023,Paradise,Lower,370,370,5.06,5.06,2023,0,0
6/20/2023,Paradise,Lower,360,360,3.23,3.07,2023,1,0
6/20/2023,Paradise,Lower,350,350,5.02,5.02,2023,0,0
6/20/2023,Paradise,Lower,340,340,2.93,2.93,2023,0,1
6/20/2023,Paradise,Lower,330,330,6.61,6.61,2023,0,0
6/20/2023,Paradise,Lower,320,320,5.95,5.78,2023,0,0
6/20/2023,Paradise,Lower,310,310,3.78,3.78,2023,0,0
6/20/2023,Paradise,Lower,300,300,2.9,2.04,2023,0,1
6/20/2023,Paradise,Lower,290,290,6.05,5.55,2023,0,0
6/20/2023,Paradise,Lower,280,280,3.79,3.79,2023,0,0
6/20/2023,Paradise,Lower,270,270,4.25,3.52,2023,0,0
6/20/2023,Paradise,Lower,260,260,2.78,2.78,2023,0,0
6/20/2023,Paradise,Lower,250,250,4.72,2.1,2023,0,0
6/20/2023,Paradise,Lower,240,240,3.09,2.48,2023,0,0
6/20/2023,Paradise,Lower,230,230,3.37,3.37,2023,0,1
6/20/2023,Paradise,Lower,220,220,2.68,2.39,2023,0,1
6/20/2023,Paradise,Lower,210,210,3.24,3.24,2023,0,0
6/20/2023,Paradise,Lower,200,200,4.05,4.05,2023,0,0
6/20/2023,Paradise,Lower,190,190,5.95,5.95,2023,0,0
6/20/2023,Paradise,Lower,180,180,1.52,1.42,2023,0,1
6/20/2023,Paradise,Lower,170,170,2.96,2.64,2023,0,0
6/20/2023,Paradise,Lower,160,160,2.5,2.5,2023,0,1
6/20/2023,Paradise,Lower,150,150,4.3,4.3,2023,0,0
6/20/2023,Paradise,Lower,140,140,4.7,4.7,2023,0,0
6/20/2023,Paradise,Lower,130,130,2.11,2.11,2023,0,0
6/20/2023,Paradise,Lower,120,120,4.64,4.64,2023,0,0
6/20/2023,Paradise,Lower,110,110,5.3,1.94,2023,0,0
6/20/2023,Paradise,Lower,100,100,4.14,4.14,2023,0,0
6/20/2023,Paradise,Lower,90,90,3.02,3.02,2023,0,0
6/20/2023,Paradise,Lower,80,80,3.05,3.05,2023,0,0
6/20/2023,Paradise,Lower,70,70,4.32,4.32,2023,0,0
6/20/2023,Paradise,Lower,60,60,2.87,2.48,2023,0,0
6/20/2023,Paradise,Lower,50,50,1.85,1.85,2023,0,0
6/20/2023,Paradise,Lower,40,40,3.99,3.99,2023,0,0
6/20/2023,Paradise,Lower,30,30,3.26,3.26,2023,0,0
6/20/2023,Paradise,Lower,20,20,4.55,4.55,2023,0,0
6/20/2023,Paradise,Lower,10,10,2.95,2.95,2023,0,0
6/20/2023,Paradise,Lower,0,0,1.46,1.46,2023,0,0
7/4/2023,Paradise,Lower,500,500,3.71,2.19,2023,1,0
7/4/2023,Paradise,Lower,490,490,2.23,2.23,2023,1,0
7/4/2023,Paradise,Lower,480,480,7.29,7.29,2023,0,0
7/4/2023,Paradise,Lower,470,470,3.64,3.64,2023,1,0
7/4/2023,Paradise,Lower,460,460,5.11,5.11,2023,1,0
7/4/2023,Paradise,Lower,450,450,4.39,4.39,2023,0,0
7/4/2023,Paradise,Lower,440,440,4.56,4.56,2023,0,0
7/4/2023,Paradise,Lower,430,430,3.83,3.83,2023,0,0
7/4/2023,Paradise,Lower,420,420,4.47,4.3,2023,0,0
7/4/2023,Paradise,Lower,410,410,4.35,4.35,2023,0,0
7/4/2023,Paradise,Lower,400,400,6,5.32,2023,0,0
7/4/2023,Paradise,Lower,390,390,3.86,3.86,2023,0,0
7/4/2023,Paradise,Lower,380,380,5.6,5.6,2023,0,0
7/4/2023,Paradise,Lower,370,370,5.06,4.79,2023,0,0
7/4/2023,Paradise,Lower,360,360,3.23,3.23,2023,1,0
7/4/2023,Paradise,Lower,350,350,5.02,5.02,2023,0,0
7/4/2023,Paradise,Lower,340,340,2.93,2.93,2023,0,1
7/4/2023,Paradise,Lower,330,330,6.61,6.42,2023,0,0
7/4/2023,Paradise,Lower,320,320,5.95,5.95,2023,0,0
7/4/2023,Paradise,Lower,310,310,3.78,3.78,2023,0,0
7/4/2023,Paradise,Lower,300,300,2.9,2.63,2023,0,1
7/4/2023,Paradise,Lower,290,290,6.05,6.05,2023,0,0
7/4/2023,Paradise,Lower,280,280,3.79,3.79,2023,0,0
7/4/2023,Paradise,Lower,270,270,4.25,3.69,2023,0,0
7/4/2023,Paradise,Lower,260,260,2.78,2.78,2023,0,0
7/4/2023,Paradise,Lower,250,250,4.72,4.12,2023,0,0
7/4/2023,Paradise,Lower,240,240,3.09,3.09,2023,0,0
7/4/2023,Paradise,Lower,230,230,3.37,3.37,2023,0,1
7/4/2023,Paradise,Lower,220,220,2.68,2.68,2023,0,1
7/4/2023,Paradise,Lower,210,210,3.24,2.78,2023,0,0
7/4/2023,Paradise,Lower,200,200,4.05,4.05,2023,0,0
7/4/2023,Paradise,Lower,190,190,5.95,5.95,2023,0,0
7/4/2023,Paradise,Lower,180,180,1.52,1.52,2023,0,1
7/4/2023,Paradise,Lower,170,170,2.96,2.96,2023,0,0
7/4/2023,Paradise,Lower,160,160,2.5,2.5,2023,0,1
7/4/2023,Paradise,Lower,150,150,4.3,4.3,2023,0,0
7/4/2023,Paradise,Lower,140,140,4.7,4.7,2023,0,0
7/4/2023,Paradise,Lower,130,130,2.11,2.11,2023,0,0
7/4/2023,Paradise,Lower,120,120,4.64,4.64,2023,0,0
7/4/2023,Paradise,Lower,110,110,5.3,5.3,2023,0,0
7/4/2023,Paradise,Lower,100,100,4.14,4.14,2023,0,0
7/4/2023,Paradise,Lower,90,90,3.02,3.02,2023,0,0
7/4/2023,Paradise,Lower,80,80,3.05,2.09,2023,0,0
7/4/2023,Paradise,Lower,70,70,4.32,4.32,2023,0,0
7/4/2023,Paradise,Lower,60,60,2.87,2.87,2023,0,0
7/4/2023,Paradise,Lower,50,50,1.85,1.85,2023,0,0
7/4/2023,Paradise,Lower,40,40,3.99,3.99,2023,0,0
7/4/2023,Paradise,Lower,30,30,3.26,3.26,2023,0,0
7/4/2023,Paradise,Lower,20,20,4.55,4.55,2023,0,0
7/4/2023,Paradise,Lower,10,10,2.95,2.95,2023,0,0
7/4/2023,Paradise,Lower,0,0,1.46,1.46,2023,0,0
7/14/2023,Paradise,Lower,500,500,3.71,2.18,2023,1,0
7/14/2023,Paradise,Lower,490,490,2.23,2.23,2023,1,0
7/14/2023,Paradise,Lower,480,480,7.29,7.29,2023,0,0
7/14/2023,Paradise,Lower,470,470,3.64,3.64,2023,1,0
7/14/2023,Paradise,Lower,460,460,5.11,5.11,2023,1,0
7/14/2023,Paradise,Lower,450,450,4.39,4.39,2023,0,0
7/14/2023,Paradise,Lower,440,440,4.56,4.56,2023,0,0
7/14/2023,Paradise,Lower,430,430,3.83,3.83,2023,0,0
7/14/2023,Paradise,Lower,420,420,4.47,4.18,2023,0,0
7/14/2023,Paradise,Lower,410,410,4.35,4.35,2023,0,0
7/14/2023,Paradise,Lower,400,400,6,5.39,2023,0,0
7/14/2023,Paradise,Lower,390,390,3.86,3.86,2023,0,0
7/14/2023,Paradise,Lower,380,380,5.6,5.6,2023,0,0
7/14/2023,Paradise,Lower,370,370,5.06,5.06,2023,0,0
7/14/2023,Paradise,Lower,360,360,3.23,3.23,2023,1,0
7/14/2023,Paradise,Lower,350,350,5.02,5.02,2023,0,0
7/14/2023,Paradise,Lower,340,340,2.93,2.93,2023,0,1
7/14/2023,Paradise,Lower,330,330,6.61,5.91,2023,0,0
7/14/2023,Paradise,Lower,320,320,5.95,5.95,2023,0,0
7/14/2023,Paradise,Lower,310,310,3.78,3.78,2023,0,0
7/14/2023,Paradise,Lower,300,300,2.9,2.8,2023,0,1
7/14/2023,Paradise,Lower,290,290,6.05,6.05,2023,0,0
7/14/2023,Paradise,Lower,280,280,3.79,3.79,2023,0,0
7/14/2023,Paradise,Lower,270,270,4.25,4.25,2023,0,0
7/14/2023,Paradise,Lower,260,260,2.78,2.78,2023,0,0
7/14/2023,Paradise,Lower,250,250,4.72,4.27,2023,0,0
7/14/2023,Paradise,Lower,240,240,3.09,3.09,2023,0,0
7/14/2023,Paradise,Lower,230,230,3.37,3.37,2023,0,1
7/14/2023,Paradise,Lower,220,220,2.68,2.68,2023,0,1
7/14/2023,Paradise,Lower,210,210,3.24,3.24,2023,0,0
7/14/2023,Paradise,Lower,200,200,4.05,4.05,2023,0,0
7/14/2023,Paradise,Lower,190,190,5.95,5.95,2023,0,0
7/14/2023,Paradise,Lower,180,180,1.52,1.52,2023,0,1
7/14/2023,Paradise,Lower,170,170,2.96,2.96,2023,0,0
7/14/2023,Paradise,Lower,160,160,2.5,2.5,2023,0,1
7/14/2023,Paradise,Lower,150,150,4.3,4.3,2023,0,0
7/14/2023,Paradise,Lower,140,140,4.7,4.7,2023,0,0
7/14/2023,Paradise,Lower,130,130,2.11,2.11,2023,0,0
7/14/2023,Paradise,Lower,120,120,4.64,4.64,2023,0,0
7/14/2023,Paradise,Lower,110,110,5.3,5.3,2023,0,0
7/14/2023,Paradise,Lower,100,100,4.14,4.14,2023,0,0
7/14/2023,Paradise,Lower,90,90,3.02,3.02,2023,0,0
7/14/2023,Paradise,Lower,80,80,3.05,3.05,2023,0,0
7/14/2023,Paradise,Lower,70,70,4.32,4.32,2023,0,0
7/14/2023,Paradise,Lower,60,60,2.87,2.87,2023,0,0
7/14/2023,Paradise,Lower,50,50,1.85,1.85,2023,0,0
7/14/2023,Paradise,Lower,40,40,3.99,3.99,2023,0,0
7/14/2023,Paradise,Lower,30,30,3.26,3.26,2023,0,0
7/14/2023,Paradise,Lower,20,20,4.55,4.55,2023,0,0
7/14/2023,Paradise,Lower,10,10,2.95,2.95,2023,0,0
7/14/2023,Paradise,Lower,0,0,1.46,1.46,2023,0,0
7/31/2023,Paradise,Lower,500,500,3.71,1.87,2023,1,0
7/31/2023,Paradise,Lower,490,490,2.23,2.23,2023,1,0
7/31/2023,Paradise,Lower,480,480,7.29,7.29,2023,0,0
7/31/2023,Paradise,Lower,470,470,3.64,3.64,2023,1,0
7/31/2023,Paradise,Lower,460,460,5.11,5.11,2023,1,0
7/31/2023,Paradise,Lower,450,450,4.39,4.39,2023,0,0
7/31/2023,Paradise,Lower,440,440,4.56,4.56,2023,0,0
7/31/2023,Paradise,Lower,430,430,3.83,3.83,2023,0,0
7/31/2023,Paradise,Lower,420,420,4.47,4.26,2023,0,0
7/31/2023,Paradise,Lower,410,410,4.35,4.35,2023,0,0
7/31/2023,Paradise,Lower,400,400,6,5.14,2023,0,0
7/31/2023,Paradise,Lower,390,390,3.86,3.86,2023,0,0
7/31/2023,Paradise,Lower,380,380,5.6,5.6,2023,0,0
7/31/2023,Paradise,Lower,370,370,5.06,2.34,2023,0,0
7/31/2023,Paradise,Lower,360,360,3.23,2.97,2023,1,0
7/31/2023,Paradise,Lower,350,350,5.02,4.11,2023,0,0
7/31/2023,Paradise,Lower,340,340,2.93,2.93,2023,0,1
7/31/2023,Paradise,Lower,330,330,6.61,5.7,2023,0,0
7/31/2023,Paradise,Lower,320,320,5.95,5.68,2023,0,0
7/31/2023,Paradise,Lower,310,310,3.78,3.78,2023,0,0
7/31/2023,Paradise,Lower,300,300,2.9,2.64,2023,0,1
7/31/2023,Paradise,Lower,290,290,6.05,6.05,2023,0,0
7/31/2023,Paradise,Lower,280,280,3.79,3.79,2023,0,0
7/31/2023,Paradise,Lower,270,270,4.25,3.98,2023,0,0
7/31/2023,Paradise,Lower,260,260,2.78,2.67,2023,0,0
7/31/2023,Paradise,Lower,250,250,4.72,3.62,2023,0,0
7/31/2023,Paradise,Lower,240,240,3.09,3.09,2023,0,0
7/31/2023,Paradise,Lower,230,230,3.37,3.37,2023,0,1
7/31/2023,Paradise,Lower,220,220,2.68,2.31,2023,0,1
7/31/2023,Paradise,Lower,210,210,3.24,2.14,2023,0,0
7/31/2023,Paradise,Lower,200,200,4.05,3.75,2023,0,0
7/31/2023,Paradise,Lower,190,190,5.95,5.95,2023,0,0
7/31/2023,Paradise,Lower,180,180,1.52,1.34,2023,0,1
7/31/2023,Paradise,Lower,170,170,2.96,2.96,2023,0,0
7/31/2023,Paradise,Lower,160,160,2.5,2.5,2023,0,1
7/31/2023,Paradise,Lower,150,150,4.3,3.8,2023,0,0
7/31/2023,Paradise,Lower,140,140,4.7,4.7,2023,0,0
7/31/2023,Paradise,Lower,130,130,2.11,2.11,2023,0,0
7/31/2023,Paradise,Lower,120,120,4.64,4.64,2023,0,0
7/31/2023,Paradise,Lower,110,110,5.3,4.81,2023,0,0
7/31/2023,Paradise,Lower,100,100,4.14,4.14,2023,0,0
7/31/2023,Paradise,Lower,90,90,3.02,3.02,2023,0,0
7/31/2023,Paradise,Lower,80,80,3.05,2.84,2023,0,0
7/31/2023,Paradise,Lower,70,70,4.32,4.32,2023,0,0
7/31/2023,Paradise,Lower,60,60,2.87,2.87,2023,0,0
7/31/2023,Paradise,Lower,50,50,1.85,1.85,2023,0,0
7/31/2023,Paradise,Lower,40,40,3.99,3.81,2023,0,0
7/31/2023,Paradise,Lower,30,30,3.26,3.26,2023,0,0
7/31/2023,Paradise,Lower,20,20,4.55,4.55,2023,0,0
7/31/2023,Paradise,Lower,10,10,2.95,2.95,2023,0,0
7/31/2023,Paradise,Lower,0,0,1.46,1.46,2023,0,0
8/14/2023,Paradise,Lower,500,500,3.71,1.74,2023,1,0
8/14/2023,Paradise,Lower,490,490,2.23,1.71,2023,1,0
8/14/2023,Paradise,Lower,480,480,7.29,7.29,2023,0,0
8/14/2023,Paradise,Lower,470,470,3.64,3.64,2023,1,0
8/14/2023,Paradise,Lower,460,460,5.11,5.11,2023,1,0
8/14/2023,Paradise,Lower,450,450,4.39,4.39,2023,0,0
8/14/2023,Paradise,Lower,440,440,4.56,4.56,2023,0,0
8/14/2023,Paradise,Lower,430,430,3.83,3.83,2023,0,0
8/14/2023,Paradise,Lower,420,420,4.47,4.13,2023,0,0
8/14/2023,Paradise,Lower,410,410,4.35,4.35,2023,0,0
8/14/2023,Paradise,Lower,400,400,6,5.1,2023,0,0
8/14/2023,Paradise,Lower,390,390,3.86,3.86,2023,0,0
8/14/2023,Paradise,Lower,380,380,5.6,5.08,2023,0,0
8/14/2023,Paradise,Lower,370,370,5.06,1.95,2023,0,0
8/14/2023,Paradise,Lower,360,360,3.23,3.04,2023,1,0
8/14/2023,Paradise,Lower,350,350,5.02,4.31,2023,0,0
8/14/2023,Paradise,Lower,340,340,2.93,2.93,2023,0,1
8/14/2023,Paradise,Lower,330,330,6.61,6.03,2023,0,0
8/14/2023,Paradise,Lower,320,320,5.95,5.62,2023,0,0
8/14/2023,Paradise,Lower,310,310,3.78,3.78,2023,0,0
8/14/2023,Paradise,Lower,300,300,2.9,2.9,2023,0,1
8/14/2023,Paradise,Lower,290,290,6.05,5.71,2023,0,0
8/14/2023,Paradise,Lower,280,280,3.79,3.79,2023,0,0
8/14/2023,Paradise,Lower,270,270,4.25,3.91,2023,0,0
8/14/2023,Paradise,Lower,260,260,2.78,2.78,2023,0,0
8/14/2023,Paradise,Lower,250,250,4.72,3.55,2023,0,0
8/14/2023,Paradise,Lower,240,240,3.09,3.09,2023,0,0
8/14/2023,Paradise,Lower,230,230,3.37,3.37,2023,0,1
8/14/2023,Paradise,Lower,220,220,2.68,2.43,2023,0,1
8/14/2023,Paradise,Lower,210,210,3.24,2.27,2023,0,0
8/14/2023,Paradise,Lower,200,200,4.05,3.8,2023,0,0
8/14/2023,Paradise,Lower,190,190,5.95,5.95,2023,0,0
8/14/2023,Paradise,Lower,180,180,1.52,1.41,2023,0,1
8/14/2023,Paradise,Lower,170,170,2.96,2.96,2023,0,0
8/14/2023,Paradise,Lower,160,160,2.5,2.5,2023,0,1
8/14/2023,Paradise,Lower,150,150,4.3,3.69,2023,0,0
8/14/2023,Paradise,Lower,140,140,4.7,4.7,2023,0,0
8/14/2023,Paradise,Lower,130,130,2.11,2.11,2023,0,0
8/14/2023,Paradise,Lower,120,120,4.64,4.57,2023,0,0
8/14/2023,Paradise,Lower,110,110,5.3,5.3,2023,0,0
8/14/2023,Paradise,Lower,100,100,4.14,4.14,2023,0,0
8/14/2023,Paradise,Lower,90,90,3.02,3.02,2023,0,0
8/14/2023,Paradise,Lower,80,80,3.05,3.05,2023,0,0
8/14/2023,Paradise,Lower,70,70,4.32,4.3,2023,0,0
8/14/2023,Paradise,Lower,60,60,2.87,2.76,2023,0,0
8/14/2023,Paradise,Lower,50,50,1.85,1.85,2023,0,0
8/14/2023,Paradise,Lower,40,40,3.99,3.24,2023,0,0
8/14/2023,Paradise,Lower,30,30,3.26,3.26,2023,0,0
8/14/2023,Paradise,Lower,20,20,4.55,4.55,2023,0,0
8/14/2023,Paradise,Lower,10,10,2.95,2.95,2023,0,0
8/14/2023,Paradise,Lower,0,0,1.46,1.46,2023,0,0
6/21/2023,Paradise,Upper,500,1250,1.74,1.74,2023,0,0
6/21/2023,Paradise,Upper,490,1240,2.58,2.49,2023,0,1
6/21/2023,Paradise,Upper,480,1230,2.8,2.47,2023,0,0
6/21/2023,Paradise,Upper,470,1220,2.5,0.99,2023,0,0
6/21/2023,Paradise,Upper,460,1210,2.16,2.16,2023,0,0
6/21/2023,Paradise,Upper,450,1200,2.48,2.48,2023,0,0
6/21/2023,Paradise,Upper,440,1190,2.55,2.55,2023,0,0
6/21/2023,Paradise,Upper,430,1180,2.34,2.09,2023,0,0
6/21/2023,Paradise,Upper,420,1170,3.89,3.58,2023,0,0
6/21/2023,Paradise,Upper,410,1160,2.29,2.29,2023,0,0
6/21/2023,Paradise,Upper,400,1150,2.47,2.35,2023,0,0
6/21/2023,Paradise,Upper,390,1140,2.54,2.54,2023,0,0
6/21/2023,Paradise,Upper,380,1130,3.18,1.95,2023,0,0
6/21/2023,Paradise,Upper,370,1120,2.82,2.54,2023,0,0
6/21/2023,Paradise,Upper,360,1110,2.79,2.07,2023,0,0
6/21/2023,Paradise,Upper,350,1100,3.28,3.28,2023,0,0
6/21/2023,Paradise,Upper,340,1090,3.85,2.77,2023,0,0
6/21/2023,Paradise,Upper,330,1080,NA,NA,2023,0,0
6/21/2023,Paradise,Upper,320,1070,2.5,2.3,2023,0,0
6/21/2023,Paradise,Upper,310,1060,3.04,1.82,2023,0,0
6/21/2023,Paradise,Upper,300,1050,2.39,2.39,2023,0,0
6/21/2023,Paradise,Upper,290,1040,2.23,2.08,2023,0,0
6/21/2023,Paradise,Upper,280,1030,4.41,4.41,2023,1,0
6/21/2023,Paradise,Upper,270,1020,3.4,3.4,2023,1,0
6/21/2023,Paradise,Upper,260,1010,4.48,4.48,2023,0,0
6/21/2023,Paradise,Upper,250,1000,4.98,3.23,2023,0,0
6/21/2023,Paradise,Upper,240,990,1.27,0.95,2023,0,1
6/21/2023,Paradise,Upper,230,980,2.98,2.98,2023,0,0
6/21/2023,Paradise,Upper,220,970,2.29,0.78,2023,1,0
6/21/2023,Paradise,Upper,210,960,1.21,1.21,2023,1,0
6/21/2023,Paradise,Upper,200,950,4.24,2.41,2023,0,0
6/21/2023,Paradise,Upper,190,940,2.85,2.64,2023,0,0
6/21/2023,Paradise,Upper,180,930,3.11,3.11,2023,0,0
6/21/2023,Paradise,Upper,170,920,1.42,1.42,2023,0,0
6/21/2023,Paradise,Upper,160,910,2.46,1.82,2023,0,0
6/21/2023,Paradise,Upper,150,900,2.57,2.57,2023,0,1
6/21/2023,Paradise,Upper,140,890,4.22,2.1,2023,0,0
6/21/2023,Paradise,Upper,130,880,2.81,2.81,2023,0,0
